,0,text,polarity,subjectivity,sentiment,neg,neu,pos,compound,text_len,text_word_count,punct,tokenized,nonstop,stemmed
2950,"RT @BSBommai: Wonderful news and a huge boost to our battle against the pandemic as the DGCI approves paediatric #Covaxin for children. 

T…",wonderful news and a huge boost to our battle against the pandemic as the dgci approves paediatric  covaxin for children    t,0.7,0.95,positive,0.093,0.5,0.407,0.8316,127,21,wonderful news and a huge boost to our battle against the pandemic as the dgci approves paediatric  covaxin for children    t,"['', 'wonderful', 'news', 'and', 'a', 'huge', 'boost', 'to', 'our', 'battle', 'against', 'the', 'pandemic', 'as', 'the', 'dgci', 'approves', 'paediatric', 'covaxin', 'for', 'children', 't', '']","['', 'wonderful', 'news', 'huge', 'boost', 'battle', 'pandemic', 'dgci', 'approves', 'paediatric', 'covaxin', 'children', '']","['', 'wonder', 'news', 'huge', 'boost', 'battl', 'pandem', 'dgci', 'approv', 'paediatr', 'covaxin', 'children', '']"
2951,"RT @ashishsood_bjp: The #MadeInIndia Covid Vaccine #Covaxin has been approved for children between 2-18.thanks @narendramodi ji

#ModiHaiTo…",the  madeinindia covid vaccine  covaxin has been approved for children between 2 18 thanks   ji   modihaito,0.2,0.2,positive,0,0.695,0.305,0.6908,109,16,the  madeinindia covid vaccine  covaxin has been approved for children between   thanks   ji   modihaito,"['', 'the', 'madeinindia', 'covid', 'vaccine', 'covaxin', 'has', 'been', 'approved', 'for', 'children', 'between', 'thanks', 'ji', 'modihaito', '']","['', 'madeinindia', 'covid', 'vaccine', 'covaxin', 'approved', 'children', 'thanks', 'ji', 'modihaito', '']","['', 'madeinindia', 'covid', 'vaccin', 'covaxin', 'approv', 'children', 'thank', 'ji', 'modihaito', '']"
2952,"RT @Nn84Naganatha: Breaking news..
#Covaxin approved for children 2-18..",breaking news    covaxin approved for children 2 18,0,0,positive,0,0.682,0.318,0.4215,54,8,breaking news    covaxin approved for children,"['', 'breaking', 'news', 'covaxin', 'approved', 'for', 'children', '']","['', 'breaking', 'news', 'covaxin', 'approved', 'children', '']","['', 'break', 'news', 'covaxin', 'approv', 'children', '']"
2953,"RT @GorwayGlobal: If the subject expert committee recommends approval of #Covaxin, why should there be ANY reason for the data NOT to be re…",if the subject expert committee recommends approval of  covaxin  why should there be any reason for the data not to be re,-0.166666667,0.333333333,positive,0,0.8,0.2,0.6124,123,22,if the subject expert committee recommends approval of  covaxin  why should there be any reason for the data not to be re,"['', 'if', 'the', 'subject', 'expert', 'committee', 'recommends', 'approval', 'of', 'covaxin', 'why', 'should', 'there', 'be', 'any', 'reason', 'for', 'the', 'data', 'not', 'to', 'be', 're', '']","['', 'subject', 'expert', 'committee', 'recommends', 'approval', 'covaxin', 'reason', 'data', '']","['', 'subject', 'expert', 'committe', 'recommend', 'approv', 'covaxin', 'reason', 'data', '']"
2954,#Covid_19 : #Covaxin recommended for 2 to 18-year-olds in India https://t.co/n46zUwUe81,covid 19    covaxin recommended for 2 to 18 year olds in india,0,0,positive,0,0.847,0.153,0.2023,65,12,covid     covaxin recommended for  to  year olds in india,"['', 'covid', 'covaxin', 'recommended', 'for', 'to', 'year', 'olds', 'in', 'india', '']","['', 'covid', 'covaxin', 'recommended', 'year', 'olds', 'india', '']","['', 'covid', 'covaxin', 'recommend', 'year', 'old', 'india', '']"
2955,"RT @Sunil_Deodhar: Congratulations to our Scientific Community As Bharat’s 🇮🇳 #COVAXIN gets approval for children aged 02-18 Years.💐💪

Proo…",congratulations to our scientific community as bharat s     covaxin gets approval for children aged 02 18 years     proo,-0.1,0.4,positive,0,0.682,0.318,0.7906,122,18,congratulations to our scientific community as bharat s     covaxin gets approval for children aged   years     proo,"['', 'congratulations', 'to', 'our', 'scientific', 'community', 'as', 'bharat', 's', 'covaxin', 'gets', 'approval', 'for', 'children', 'aged', 'years', 'proo', '']","['', 'congratulations', 'scientific', 'community', 'bharat', 'covaxin', 'gets', 'approval', 'children', 'aged', 'years', 'proo', '']","['', 'congratul', 'scientif', 'commun', 'bharat', 'covaxin', 'get', 'approv', 'children', 'age', 'year', 'proo', '']"
2956,RT @blsanthosh: #COVAXIN vaccine approved for children aged 2 - 18 ... Another milestone in handling #COVID19 ... Well done scientists .,covaxin vaccine approved for children aged 2   18     another milestone in handling  covid19     well done scientists,-0.1,0.4,positive,0,0.726,0.274,0.5994,121,16,covaxin vaccine approved for children aged         another milestone in handling  covid     well done scientists,"['', 'covaxin', 'vaccine', 'approved', 'for', 'children', 'aged', 'another', 'milestone', 'in', 'handling', 'covid', 'well', 'done', 'scientists', '']","['', 'covaxin', 'vaccine', 'approved', 'children', 'aged', 'another', 'milestone', 'handling', 'covid', 'well', 'done', 'scientists', '']","['', 'covaxin', 'vaccin', 'approv', 'children', 'age', 'anoth', 'mileston', 'handl', 'covid', 'well', 'done', 'scientist', '']"
2957,"RT @payalmehta100: Big News: 
#Covaxin approved for kids 2-18",big news    covaxin approved for kids 2 18,0,0.1,positive,0,0.682,0.318,0.4215,43,8,big news    covaxin approved for kids,"['', 'big', 'news', 'covaxin', 'approved', 'for', 'kids', '']","['', 'big', 'news', 'covaxin', 'approved', 'kids', '']","['', 'big', 'news', 'covaxin', 'approv', 'kid', '']"
2958,@WHO @diazjv @LongCovidSOS @WHOWPRO @WHOEMRO @WHOSEARO @WHOAFRO @WHO_Europe @pahowho @opsoms I'm asking when this p… https://t.co/h5P3flP1fC,europe     i m asking when this p,0,0,neutral,0,1,0,0,52,7,europe     i m asking when this p,"['', 'europe', 'i', 'm', 'asking', 'when', 'this', 'p', '']","['', 'europe', 'asking', 'p', '']","['', 'europ', 'ask', 'p', '']"
2959,RT @blsanthosh: #COVAXIN vaccine approved for children aged 2 - 18 ... Another milestone in handling #COVID19 ... Well done scientists .,covaxin vaccine approved for children aged 2   18     another milestone in handling  covid19     well done scientists,-0.1,0.4,positive,0,0.726,0.274,0.5994,121,16,covaxin vaccine approved for children aged         another milestone in handling  covid     well done scientists,"['', 'covaxin', 'vaccine', 'approved', 'for', 'children', 'aged', 'another', 'milestone', 'in', 'handling', 'covid', 'well', 'done', 'scientists', '']","['', 'covaxin', 'vaccine', 'approved', 'children', 'aged', 'another', 'milestone', 'handling', 'covid', 'well', 'done', 'scientists', '']","['', 'covaxin', 'vaccin', 'approv', 'children', 'age', 'anoth', 'mileston', 'handl', 'covid', 'well', 'done', 'scientist', '']"
2960,"RT @Sunil_Deodhar: Congratulations to our Scientific Community As Bharat’s 🇮🇳 #COVAXIN gets approval for children aged 02-18 Years.💐💪

Proo…",congratulations to our scientific community as bharat s     covaxin gets approval for children aged 02 18 years     proo,-0.1,0.4,positive,0,0.682,0.318,0.7906,122,18,congratulations to our scientific community as bharat s     covaxin gets approval for children aged   years     proo,"['', 'congratulations', 'to', 'our', 'scientific', 'community', 'as', 'bharat', 's', 'covaxin', 'gets', 'approval', 'for', 'children', 'aged', 'years', 'proo', '']","['', 'congratulations', 'scientific', 'community', 'bharat', 'covaxin', 'gets', 'approval', 'children', 'aged', 'years', 'proo', '']","['', 'congratul', 'scientif', 'commun', 'bharat', 'covaxin', 'get', 'approv', 'children', 'age', 'year', 'proo', '']"
2961,RT @blsanthosh: #COVAXIN vaccine approved for children aged 2 - 18 ... Another milestone in handling #COVID19 ... Well done scientists .,covaxin vaccine approved for children aged 2   18     another milestone in handling  covid19     well done scientists,-0.1,0.4,positive,0,0.726,0.274,0.5994,121,16,covaxin vaccine approved for children aged         another milestone in handling  covid     well done scientists,"['', 'covaxin', 'vaccine', 'approved', 'for', 'children', 'aged', 'another', 'milestone', 'in', 'handling', 'covid', 'well', 'done', 'scientists', '']","['', 'covaxin', 'vaccine', 'approved', 'children', 'aged', 'another', 'milestone', 'handling', 'covid', 'well', 'done', 'scientists', '']","['', 'covaxin', 'vaccin', 'approv', 'children', 'age', 'anoth', 'mileston', 'handl', 'covid', 'well', 'done', 'scientist', '']"
2962,"#BharatBiotech submitted Phase 2/3 trial data to the Subject Expert Committee. This data, however, has not been mad… https://t.co/jCapvHijI5",bharatbiotech submitted phase 2 3 trial data to the subject expert committee  this data  however  has not been mad,-0.395833333,0.666666667,positive,0,0.859,0.141,0.3875,118,19,bharatbiotech submitted phase   trial data to the subject expert committee  this data  however  has not been mad,"['', 'bharatbiotech', 'submitted', 'phase', 'trial', 'data', 'to', 'the', 'subject', 'expert', 'committee', 'this', 'data', 'however', 'has', 'not', 'been', 'mad', '']","['', 'bharatbiotech', 'submitted', 'phase', 'trial', 'data', 'subject', 'expert', 'committee', 'data', 'however', 'mad', '']","['', 'bharatbiotech', 'submit', 'phase', 'trial', 'data', 'subject', 'expert', 'committe', 'data', 'howev', 'mad', '']"
2963,RT @blsanthosh: #COVAXIN vaccine approved for children aged 2 - 18 ... Another milestone in handling #COVID19 ... Well done scientists .,covaxin vaccine approved for children aged 2   18     another milestone in handling  covid19     well done scientists,-0.1,0.4,positive,0,0.726,0.274,0.5994,121,16,covaxin vaccine approved for children aged         another milestone in handling  covid     well done scientists,"['', 'covaxin', 'vaccine', 'approved', 'for', 'children', 'aged', 'another', 'milestone', 'in', 'handling', 'covid', 'well', 'done', 'scientists', '']","['', 'covaxin', 'vaccine', 'approved', 'children', 'aged', 'another', 'milestone', 'handling', 'covid', 'well', 'done', 'scientists', '']","['', 'covaxin', 'vaccin', 'approv', 'children', 'age', 'anoth', 'mileston', 'handl', 'covid', 'well', 'done', 'scientist', '']"
2964,"RT @DNeurosx: Approval of #COVAXIN for 2-18 years age group children will finish market for Moderna and Pfizer in India …

Chetan Bhagat ou…",approval of  covaxin for 2 18 years age group children will finish market for moderna and pfizer in india    chetan bhagat ou,0,0,positive,0,0.866,0.134,0.4767,127,22,approval of  covaxin for   years age group children will finish market for moderna and pfizer in india    chetan bhagat ou,"['', 'approval', 'of', 'covaxin', 'for', 'years', 'age', 'group', 'children', 'will', 'finish', 'market', 'for', 'moderna', 'and', 'pfizer', 'in', 'india', 'chetan', 'bhagat', 'ou', '']","['', 'approval', 'covaxin', 'years', 'age', 'group', 'children', 'finish', 'market', 'moderna', 'pfizer', 'india', 'chetan', 'bhagat', 'ou', '']","['', 'approv', 'covaxin', 'year', 'age', 'group', 'children', 'finish', 'market', 'moderna', 'pfizer', 'india', 'chetan', 'bhagat', 'ou', '']"
2965,"RT @Sunil_Deodhar: Congratulations to our Scientific Community As Bharat’s 🇮🇳 #COVAXIN gets approval for children aged 02-18 Years.💐💪

Proo…",congratulations to our scientific community as bharat s     covaxin gets approval for children aged 02 18 years     proo,-0.1,0.4,positive,0,0.682,0.318,0.7906,122,18,congratulations to our scientific community as bharat s     covaxin gets approval for children aged   years     proo,"['', 'congratulations', 'to', 'our', 'scientific', 'community', 'as', 'bharat', 's', 'covaxin', 'gets', 'approval', 'for', 'children', 'aged', 'years', 'proo', '']","['', 'congratulations', 'scientific', 'community', 'bharat', 'covaxin', 'gets', 'approval', 'children', 'aged', 'years', 'proo', '']","['', 'congratul', 'scientif', 'commun', 'bharat', 'covaxin', 'get', 'approv', 'children', 'age', 'year', 'proo', '']"
2966,#COVAXIN vaccine approved for children aged 2 - 18 ... Another milestone in handling #COVID19 ... Well done scientists .,covaxin vaccine approved for children aged 2   18     another milestone in handling  covid19     well done scientists,-0.1,0.4,positive,0,0.726,0.274,0.5994,120,16,covaxin vaccine approved for children aged         another milestone in handling  covid     well done scientists,"['', 'covaxin', 'vaccine', 'approved', 'for', 'children', 'aged', 'another', 'milestone', 'in', 'handling', 'covid', 'well', 'done', 'scientists', '']","['', 'covaxin', 'vaccine', 'approved', 'children', 'aged', 'another', 'milestone', 'handling', 'covid', 'well', 'done', 'scientists', '']","['', 'covaxin', 'vaccin', 'approv', 'children', 'age', 'anoth', 'mileston', 'handl', 'covid', 'well', 'done', 'scientist', '']"
2967,RT @blsanthosh: #COVAXIN vaccine approved for children aged 2 - 18 ... Another milestone in handling #COVID19 ... Well done scientists .,covaxin vaccine approved for children aged 2   18     another milestone in handling  covid19     well done scientists,-0.1,0.4,positive,0,0.726,0.274,0.5994,121,16,covaxin vaccine approved for children aged         another milestone in handling  covid     well done scientists,"['', 'covaxin', 'vaccine', 'approved', 'for', 'children', 'aged', 'another', 'milestone', 'in', 'handling', 'covid', 'well', 'done', 'scientists', '']","['', 'covaxin', 'vaccine', 'approved', 'children', 'aged', 'another', 'milestone', 'handling', 'covid', 'well', 'done', 'scientists', '']","['', 'covaxin', 'vaccin', 'approv', 'children', 'age', 'anoth', 'mileston', 'handl', 'covid', 'well', 'done', 'scientist', '']"
2968,RT @blsanthosh: #COVAXIN vaccine approved for children aged 2 - 18 ... Another milestone in handling #COVID19 ... Well done scientists .,covaxin vaccine approved for children aged 2   18     another milestone in handling  covid19     well done scientists,-0.1,0.4,positive,0,0.726,0.274,0.5994,121,16,covaxin vaccine approved for children aged         another milestone in handling  covid     well done scientists,"['', 'covaxin', 'vaccine', 'approved', 'for', 'children', 'aged', 'another', 'milestone', 'in', 'handling', 'covid', 'well', 'done', 'scientists', '']","['', 'covaxin', 'vaccine', 'approved', 'children', 'aged', 'another', 'milestone', 'handling', 'covid', 'well', 'done', 'scientists', '']","['', 'covaxin', 'vaccin', 'approv', 'children', 'age', 'anoth', 'mileston', 'handl', 'covid', 'well', 'done', 'scientist', '']"
2969,RT @sumanthraman: No other Covid vaccine is approved for Chidren below 12 in any part of the developed world. Pfizer and Moderna likely to…,no other covid vaccine is approved for chidren below 12 in any part of the developed world  pfizer and moderna likely to,0.054166667,0.558333333,positive,0.088,0.8,0.112,0.1531,122,22,no other covid vaccine is approved for chidren below  in any part of the developed world  pfizer and moderna likely to,"['', 'no', 'other', 'covid', 'vaccine', 'is', 'approved', 'for', 'chidren', 'below', 'in', 'any', 'part', 'of', 'the', 'developed', 'world', 'pfizer', 'and', 'moderna', 'likely', 'to', '']","['', 'covid', 'vaccine', 'approved', 'chidren', 'part', 'developed', 'world', 'pfizer', 'moderna', 'likely', '']","['', 'covid', 'vaccin', 'approv', 'chidren', 'part', 'develop', 'world', 'pfizer', 'moderna', 'like', '']"
2970,RT @blsanthosh: #COVAXIN vaccine approved for children aged 2 - 18 ... Another milestone in handling #COVID19 ... Well done scientists .,covaxin vaccine approved for children aged 2   18     another milestone in handling  covid19     well done scientists,-0.1,0.4,positive,0,0.726,0.274,0.5994,121,16,covaxin vaccine approved for children aged         another milestone in handling  covid     well done scientists,"['', 'covaxin', 'vaccine', 'approved', 'for', 'children', 'aged', 'another', 'milestone', 'in', 'handling', 'covid', 'well', 'done', 'scientists', '']","['', 'covaxin', 'vaccine', 'approved', 'children', 'aged', 'another', 'milestone', 'handling', 'covid', 'well', 'done', 'scientists', '']","['', 'covaxin', 'vaccin', 'approv', 'children', 'age', 'anoth', 'mileston', 'handl', 'covid', 'well', 'done', 'scientist', '']"
2971,RT @blsanthosh: #COVAXIN vaccine approved for children aged 2 - 18 ... Another milestone in handling #COVID19 ... Well done scientists .,covaxin vaccine approved for children aged 2   18     another milestone in handling  covid19     well done scientists,-0.1,0.4,positive,0,0.726,0.274,0.5994,121,16,covaxin vaccine approved for children aged         another milestone in handling  covid     well done scientists,"['', 'covaxin', 'vaccine', 'approved', 'for', 'children', 'aged', 'another', 'milestone', 'in', 'handling', 'covid', 'well', 'done', 'scientists', '']","['', 'covaxin', 'vaccine', 'approved', 'children', 'aged', 'another', 'milestone', 'handling', 'covid', 'well', 'done', 'scientists', '']","['', 'covaxin', 'vaccin', 'approv', 'children', 'age', 'anoth', 'mileston', 'handl', 'covid', 'well', 'done', 'scientist', '']"
2972,RT @blsanthosh: #COVAXIN vaccine approved for children aged 2 - 18 ... Another milestone in handling #COVID19 ... Well done scientists .,covaxin vaccine approved for children aged 2   18     another milestone in handling  covid19     well done scientists,-0.1,0.4,positive,0,0.726,0.274,0.5994,121,16,covaxin vaccine approved for children aged         another milestone in handling  covid     well done scientists,"['', 'covaxin', 'vaccine', 'approved', 'for', 'children', 'aged', 'another', 'milestone', 'in', 'handling', 'covid', 'well', 'done', 'scientists', '']","['', 'covaxin', 'vaccine', 'approved', 'children', 'aged', 'another', 'milestone', 'handling', 'covid', 'well', 'done', 'scientists', '']","['', 'covaxin', 'vaccin', 'approv', 'children', 'age', 'anoth', 'mileston', 'handl', 'covid', 'well', 'done', 'scientist', '']"
2973,"RT @SharmaKhemchand: Congratulations India!

Bharat’s 🇮🇳 #COVAXIN gets approval for children aged 02-18 Years.💐💪

Modi Govt cares for all a…",congratulations india   bharat s     covaxin gets approval for children aged 02 18 years     modi govt cares for all a,-0.1,0.4,positive,0,0.583,0.417,0.875,120,19,congratulations india   bharat s     covaxin gets approval for children aged   years     modi govt cares for all a,"['', 'congratulations', 'india', 'bharat', 's', 'covaxin', 'gets', 'approval', 'for', 'children', 'aged', 'years', 'modi', 'govt', 'cares', 'for', 'all', 'a', '']","['', 'congratulations', 'india', 'bharat', 'covaxin', 'gets', 'approval', 'children', 'aged', 'years', 'modi', 'govt', 'cares', '']","['', 'congratul', 'india', 'bharat', 'covaxin', 'get', 'approv', 'children', 'age', 'year', 'modi', 'govt', 'care', '']"
2974,RT @raggedtag: Ok parents / decisionmakers. Will you get your kids under 18 vaccinated? #Covaxin,ok parents   decisionmakers  will you get your kids under 18 vaccinated   covaxin,0.5,0.5,positive,0,0.833,0.167,0.296,82,12,ok parents   decisionmakers  will you get your kids under  vaccinated   covaxin,"['', 'ok', 'parents', 'decisionmakers', 'will', 'you', 'get', 'your', 'kids', 'under', 'vaccinated', 'covaxin']","['', 'ok', 'parents', 'decisionmakers', 'get', 'kids', 'vaccinated', 'covaxin']","['', 'ok', 'parent', 'decisionmak', 'get', 'kid', 'vaccin', 'covaxin']"
2975,"RT @BSBommai: Wonderful news and a huge boost to our battle against the pandemic as the DGCI approves paediatric #Covaxin for children. 

T…",wonderful news and a huge boost to our battle against the pandemic as the dgci approves paediatric  covaxin for children    t,0.7,0.95,positive,0.093,0.5,0.407,0.8316,127,21,wonderful news and a huge boost to our battle against the pandemic as the dgci approves paediatric  covaxin for children    t,"['', 'wonderful', 'news', 'and', 'a', 'huge', 'boost', 'to', 'our', 'battle', 'against', 'the', 'pandemic', 'as', 'the', 'dgci', 'approves', 'paediatric', 'covaxin', 'for', 'children', 't', '']","['', 'wonderful', 'news', 'huge', 'boost', 'battle', 'pandemic', 'dgci', 'approves', 'paediatric', 'covaxin', 'children', '']","['', 'wonder', 'news', 'huge', 'boost', 'battl', 'pandem', 'dgci', 'approv', 'paediatr', 'covaxin', 'children', '']"
2976,"RT @IndiaToday: #BREAKING – Government expert panel approves Covaxin for kids aged 2-18. 
@snehamordani explains in detail. (@nabilajamal_)…",breaking   government expert panel approves covaxin for kids aged 2 18     explains in detail,-0.1,0.4,positive,0,0.816,0.184,0.4019,102,14,breaking   government expert panel approves covaxin for kids aged       explains in detail,"['', 'breaking', 'government', 'expert', 'panel', 'approves', 'covaxin', 'for', 'kids', 'aged', 'explains', 'in', 'detail', '']","['', 'breaking', 'government', 'expert', 'panel', 'approves', 'covaxin', 'kids', 'aged', 'explains', 'detail', '']","['', 'break', 'govern', 'expert', 'panel', 'approv', 'covaxin', 'kid', 'age', 'explain', 'detail', '']"
2977,RT @me_locket: #COVAXIN vaccine approved for children aged 2 - 18 .Another https://t.co/PqiHQxFz7b Maa Durga 🙏,covaxin vaccine approved for children aged 2   18  another   maa durga,-0.1,0.4,positive,0,0.763,0.237,0.4215,74,11,covaxin vaccine approved for children aged      another   maa durga,"['', 'covaxin', 'vaccine', 'approved', 'for', 'children', 'aged', 'another', 'maa', 'durga', '']","['', 'covaxin', 'vaccine', 'approved', 'children', 'aged', 'another', 'maa', 'durga', '']","['', 'covaxin', 'vaccin', 'approv', 'children', 'age', 'anoth', 'maa', 'durga', '']"
2978,Ok parents / decisionmakers. Will you get your kids under 18 vaccinated? #Covaxin,ok parents   decisionmakers  will you get your kids under 18 vaccinated   covaxin,0.5,0.5,positive,0,0.833,0.167,0.296,81,12,ok parents   decisionmakers  will you get your kids under  vaccinated   covaxin,"['ok', 'parents', 'decisionmakers', 'will', 'you', 'get', 'your', 'kids', 'under', 'vaccinated', 'covaxin']","['ok', 'parents', 'decisionmakers', 'get', 'kids', 'vaccinated', 'covaxin']","['ok', 'parent', 'decisionmak', 'get', 'kid', 'vaccin', 'covaxin']"
2979,#RT @ashwani_mahajan: RT @Teensthack: Bharat Biotech says it has submitted data from clinical trials in the 2-18 ye… https://t.co/Z3a70McbSo,bharat biotech says it has submitted data from clinical trials in the 2 18 ye,0,0,neutral,0,1,0,0,83,15,bharat biotech says it has submitted data from clinical trials in the   ye,"['', 'bharat', 'biotech', 'says', 'it', 'has', 'submitted', 'data', 'from', 'clinical', 'trials', 'in', 'the', 'ye', '']","['', 'bharat', 'biotech', 'says', 'submitted', 'data', 'clinical', 'trials', 'ye', '']","['', 'bharat', 'biotech', 'say', 'submit', 'data', 'clinic', 'trial', 'ye', '']"
2980,"RT @Sunil_Deodhar: Congratulations to our Scientific Community As Bharat’s 🇮🇳 #COVAXIN gets approval for children aged 02-18 Years.💐💪

Proo…",congratulations to our scientific community as bharat s     covaxin gets approval for children aged 02 18 years     proo,-0.1,0.4,positive,0,0.682,0.318,0.7906,122,18,congratulations to our scientific community as bharat s     covaxin gets approval for children aged   years     proo,"['', 'congratulations', 'to', 'our', 'scientific', 'community', 'as', 'bharat', 's', 'covaxin', 'gets', 'approval', 'for', 'children', 'aged', 'years', 'proo', '']","['', 'congratulations', 'scientific', 'community', 'bharat', 'covaxin', 'gets', 'approval', 'children', 'aged', 'years', 'proo', '']","['', 'congratul', 'scientif', 'commun', 'bharat', 'covaxin', 'get', 'approv', 'children', 'age', 'year', 'proo', '']"
2981,"RT @Sunil_Deodhar: Congratulations to our Scientific Community As Bharat’s 🇮🇳 #COVAXIN gets approval for children aged 02-18 Years.💐💪

Proo…",congratulations to our scientific community as bharat s     covaxin gets approval for children aged 02 18 years     proo,-0.1,0.4,positive,0,0.682,0.318,0.7906,122,18,congratulations to our scientific community as bharat s     covaxin gets approval for children aged   years     proo,"['', 'congratulations', 'to', 'our', 'scientific', 'community', 'as', 'bharat', 's', 'covaxin', 'gets', 'approval', 'for', 'children', 'aged', 'years', 'proo', '']","['', 'congratulations', 'scientific', 'community', 'bharat', 'covaxin', 'gets', 'approval', 'children', 'aged', 'years', 'proo', '']","['', 'congratul', 'scientif', 'commun', 'bharat', 'covaxin', 'get', 'approv', 'children', 'age', 'year', 'proo', '']"
2982,"RT @Sunil_Deodhar: Congratulations to our Scientific Community As Bharat’s 🇮🇳 #COVAXIN gets approval for children aged 02-18 Years.💐💪

Proo…",congratulations to our scientific community as bharat s     covaxin gets approval for children aged 02 18 years     proo,-0.1,0.4,positive,0,0.682,0.318,0.7906,122,18,congratulations to our scientific community as bharat s     covaxin gets approval for children aged   years     proo,"['', 'congratulations', 'to', 'our', 'scientific', 'community', 'as', 'bharat', 's', 'covaxin', 'gets', 'approval', 'for', 'children', 'aged', 'years', 'proo', '']","['', 'congratulations', 'scientific', 'community', 'bharat', 'covaxin', 'gets', 'approval', 'children', 'aged', 'years', 'proo', '']","['', 'congratul', 'scientif', 'commun', 'bharat', 'covaxin', 'get', 'approv', 'children', 'age', 'year', 'proo', '']"
2983,"RT @mikalche: $OCGN Ocugen gains as partnered COVID-19 vaccine gets emergency use nod for kids in India #COVAXIN 
https://t.co/0Xgl87HsLp",ocgn ocugen gains as partnered covid 19 vaccine gets emergency use nod for kids in india  covaxin,0,0,negative,0.13,0.75,0.12,-0.0516,102,17,ocgn ocugen gains as partnered covid  vaccine gets emergency use nod for kids in india  covaxin,"['', 'ocgn', 'ocugen', 'gains', 'as', 'partnered', 'covid', 'vaccine', 'gets', 'emergency', 'use', 'nod', 'for', 'kids', 'in', 'india', 'covaxin', '']","['', 'ocgn', 'ocugen', 'gains', 'partnered', 'covid', 'vaccine', 'gets', 'emergency', 'use', 'nod', 'kids', 'india', 'covaxin', '']","['', 'ocgn', 'ocugen', 'gain', 'partner', 'covid', 'vaccin', 'get', 'emerg', 'use', 'nod', 'kid', 'india', 'covaxin', '']"
2984,"#Covaxin approval for kids is a great news. Well done @BharatBiotech team. 
Among the vaccines currently in use for… https://t.co/6wf96Jcb3D",covaxin approval for kids is a great news  well done   team   among the vaccines currently in use for,0.4,0.575,positive,0,0.601,0.399,0.8519,105,18,covaxin approval for kids is a great news  well done   team   among the vaccines currently in use for,"['', 'covaxin', 'approval', 'for', 'kids', 'is', 'a', 'great', 'news', 'well', 'done', 'team', 'among', 'the', 'vaccines', 'currently', 'in', 'use', 'for', '']","['', 'covaxin', 'approval', 'kids', 'great', 'news', 'well', 'done', 'team', 'among', 'vaccines', 'currently', 'use', '']","['', 'covaxin', 'approv', 'kid', 'great', 'news', 'well', 'done', 'team', 'among', 'vaccin', 'current', 'use', '']"
2985,"RT @vikrantkumar: #Covaxin become world's first vaccine to be approved for below 5 years of age kids, Pfizer &amp; Moderna are still doing the…",covaxin become world s first vaccine to be approved for below 5 years of age kids  pfizer  amp  moderna are still doing the,0.25,0.333333333,positive,0,0.877,0.123,0.4215,126,23,covaxin become world s first vaccine to be approved for below  years of age kids  pfizer  amp  moderna are still doing the,"['', 'covaxin', 'become', 'world', 's', 'first', 'vaccine', 'to', 'be', 'approved', 'for', 'below', 'years', 'of', 'age', 'kids', 'pfizer', 'amp', 'moderna', 'are', 'still', 'doing', 'the', '']","['', 'covaxin', 'become', 'world', 'first', 'vaccine', 'approved', 'years', 'age', 'kids', 'pfizer', 'amp', 'moderna', 'still', '']","['', 'covaxin', 'becom', 'world', 'first', 'vaccin', 'approv', 'year', 'age', 'kid', 'pfizer', 'amp', 'moderna', 'still', '']"
2986,RT @blsanthosh: #COVAXIN vaccine approved for children aged 2 - 18 ... Another milestone in handling #COVID19 ... Well done scientists .,covaxin vaccine approved for children aged 2   18     another milestone in handling  covid19     well done scientists,-0.1,0.4,positive,0,0.726,0.274,0.5994,121,16,covaxin vaccine approved for children aged         another milestone in handling  covid     well done scientists,"['', 'covaxin', 'vaccine', 'approved', 'for', 'children', 'aged', 'another', 'milestone', 'in', 'handling', 'covid', 'well', 'done', 'scientists', '']","['', 'covaxin', 'vaccine', 'approved', 'children', 'aged', 'another', 'milestone', 'handling', 'covid', 'well', 'done', 'scientists', '']","['', 'covaxin', 'vaccin', 'approv', 'children', 'age', 'anoth', 'mileston', 'handl', 'covid', 'well', 'done', 'scientist', '']"
2987,RT @MrsGandhi: #COVAXIN getting approval for children use is a huge boost to PM @narendramodi's ambitious 'Make in India' initiative. Proud…,covaxin getting approval for children use is a huge boost to pm   s ambitious  make in india  initiative  proud,0.483333333,0.883333333,positive,0,0.456,0.544,0.9231,114,19,covaxin getting approval for children use is a huge boost to pm   s ambitious  make in india  initiative  proud,"['', 'covaxin', 'getting', 'approval', 'for', 'children', 'use', 'is', 'a', 'huge', 'boost', 'to', 'pm', 's', 'ambitious', 'make', 'in', 'india', 'initiative', 'proud', '']","['', 'covaxin', 'getting', 'approval', 'children', 'use', 'huge', 'boost', 'pm', 'ambitious', 'make', 'india', 'initiative', 'proud', '']","['', 'covaxin', 'get', 'approv', 'children', 'use', 'huge', 'boost', 'pm', 'ambiti', 'make', 'india', 'initi', 'proud', '']"
